"id","log","lat"
"Polygon_67",-100.96337,18.14893
"Polygon_67",-100.89998,18.17839
"Polygon_67",-100.83521,18.20131
"Polygon_67",-100.7677,18.2151
"Polygon_67",-100.68212,18.23094
"Polygon_67",-100.60843,18.25256
"Polygon_67",-100.5551,18.27967
"Polygon_67",-100.51414,18.31329
"Polygon_67",-100.47138,18.36972
"Polygon_67",-100.43823,18.43134
"Polygon_67",-100.38585,18.52809
"Polygon_67",-100.32876,18.63958
"Polygon_67",-100.27138,18.75187
"Polygon_67",-100.22415,18.83853
"Polygon_67",-100.20027,18.86928
"Polygon_67",-100.17654,18.89862
"Polygon_67",-100.15232,18.93212
"Polygon_67",-100.12875,18.96647
"Polygon_67",-100.095,18.98884
"Polygon_67",-100.05889,19.00262
"Polygon_67",-100.02377,19.00768
"Polygon_67",-99.98728,19.00496
"Polygon_67",-99.94255,18.99705
"Polygon_67",-99.89919,18.99302
"Polygon_67",-99.85966,18.98619
"Polygon_67",-99.81325,18.98325
"Polygon_67",-99.76988,18.97867
"Polygon_67",-99.73112,18.97132
"Polygon_67",-99.68687,18.96787
"Polygon_67",-99.63957,18.95967
"Polygon_67",-99.59576,18.95495
"Polygon_67",-99.55073,18.94032
"Polygon_67",-99.50462,18.91106
"Polygon_67",-99.45568,18.87603
"Polygon_67",-99.36117,18.81302
"Polygon_67",-99.29469,18.7737
"Polygon_67",-99.22821,18.74738
"Polygon_67",-99.18338,18.71362
"Polygon_67",-99.14403,18.68176
"Polygon_67",-99.09643,18.6486
"Polygon_67",-99.0296,18.61152
"Polygon_67",-98.96278,18.58355
"Polygon_67",-98.91096,18.54613
"Polygon_67",-98.85955,18.51464
"Polygon_67",-98.80677,18.48575
"Polygon_67",-98.743,18.46206
"Polygon_67",-98.68061,18.44619
"Polygon_67",-98.61008,18.35443
"Polygon_67",-98.55878,18.26522
"Polygon_67",-98.49478,18.14654
"Polygon_67",-98.44313,18.05519
"Polygon_67",-98.38297,17.96834
"Polygon_67",-98.32406,17.88505
"Polygon_67",-98.27201,17.80695
"Polygon_67",-98.22448,17.73243
"Polygon_67",-98.16469,17.64344
"Polygon_67",-98.09771,17.56882
"Polygon_67",-98.05049,17.49811
"Polygon_67",-97.99255,17.42146
"Polygon_67",-97.86889,17.25974
"Polygon_67",-97.80519,17.16944
"Polygon_67",-97.76346,17.14865
"Polygon_67",-97.69452,17.1353
"Polygon_67",-97.62023,17.13912
"Polygon_67",-97.55006,17.15213
"Polygon_67",-97.13713,17.23849
"Polygon_67",-96.93752,17.29476
"Polygon_67",-96.87524,17.34381
"Polygon_67",-96.16699,17.612
"Polygon_67",-96.1646,17.80005
"Polygon_67",-95.9813,18.01892
"Polygon_67",-96.0065,18.13454
"Polygon_67",-96.04021,18.17835
"Polygon_67",-96.06842,18.22475
"Polygon_67",-96.09663,18.27114
"Polygon_67",-96.11386,18.31752
"Polygon_67",-96.13246,18.37041
"Polygon_67",-96.16067,18.42588
"Polygon_67",-96.18614,18.47027
"Polygon_67",-96.21847,18.50813
"Polygon_67",-96.19151,18.59648
"Polygon_67",-96.29888,18.81134
"Polygon_67",-96.33523,18.82055
"Polygon_67",-96.32834,19.0033
"Polygon_67",-96.32727,19.11411
"Polygon_67",-96.30809,19.35079
"Polygon_67",-96.29986,19.32991
"Polygon_67",-96.28476,19.31032
"Polygon_67",-96.27542,19.30279
"Polygon_67",-96.27057,19.2966
"Polygon_67",-96.25577,19.28619
"Polygon_67",-96.26757,19.23248
"Polygon_67",-96.27747,19.2175
"Polygon_67",-96.24895,18.89856
"Polygon_67",-96.22233,18.80647
"Polygon_67",-96.13254,18.60503
"Polygon_67",-95.96859,18.40946
"Polygon_67",-95.88155,18.21627
"Polygon_67",-95.9085,17.98761
"Polygon_67",-96.10805,17.76335
"Polygon_67",-96.09727,17.63606
"Polygon_67",-96.09189,17.56976
"Polygon_67",-96.08919,17.53988
"Polygon_67",-96.08785,17.52444
"Polygon_67",-96.08717,17.51721
"Polygon_67",-96.08718,17.51319
"Polygon_67",-96.08925,17.50851
"Polygon_67",-96.09339,17.50562
"Polygon_67",-96.09959,17.50092
"Polygon_67",-96.1113,17.49022
"Polygon_67",-96.13938,17.46563
"Polygon_67",-96.17294,17.44203
"Polygon_67",-96.23938,17.3948
"Polygon_67",-96.29175,17.35805
"Polygon_67",-96.34687,17.32194
"Polygon_67",-96.39358,17.29233
"Polygon_67",-96.44166,17.26534
"Polygon_67",-96.50142,17.23211
"Polygon_67",-96.58934,17.18969
"Polygon_67",-96.66628,17.14551
"Polygon_67",-96.70615,17.0987
"Polygon_67",-96.75151,17.065
"Polygon_67",-96.78827,17.07014
"Polygon_67",-96.84895,17.09046
"Polygon_67",-96.91239,17.10159
"Polygon_67",-96.96785,17.09891
"Polygon_67",-97.08423,17.08496
"Polygon_67",-97.20335,17.05526
"Polygon_67",-97.43886,16.99846
"Polygon_67",-97.61874,16.95314
"Polygon_67",-97.72582,16.92291
"Polygon_67",-97.78617,16.91237
"Polygon_67",-97.81896,16.91494
"Polygon_67",-97.85176,16.92934
"Polygon_67",-97.9079,16.99628
"Polygon_67",-98.16132,17.3136
"Polygon_67",-98.21936,17.3941
"Polygon_67",-98.27172,17.48281
"Polygon_67",-98.3137,17.5481
"Polygon_67",-98.37216,17.63824
"Polygon_67",-98.4364,17.73827
"Polygon_67",-98.48554,17.81341
"Polygon_67",-98.54125,17.91395
"Polygon_67",-98.59774,18.00517
"Polygon_67",-98.64342,18.08047
"Polygon_67",-98.68947,18.16313
"Polygon_67",-98.73487,18.25791
"Polygon_67",-98.77948,18.30506
"Polygon_67",-98.85946,18.33515
"Polygon_67",-98.94905,18.37436
"Polygon_67",-99.04035,18.42408
"Polygon_67",-99.11792,18.46989
"Polygon_67",-99.1761,18.54514
"Polygon_67",-99.21369,18.61516
"Polygon_67",-99.26964,18.66797
"Polygon_67",-99.36953,18.70645
"Polygon_67",-99.43372,18.74752
"Polygon_67",-99.5209,18.82573
"Polygon_67",-99.58611,18.87923
"Polygon_67",-99.64128,18.90209
"Polygon_67",-99.69097,18.91325
"Polygon_67",-99.73403,18.91869
"Polygon_67",-99.77209,18.92308
"Polygon_67",-99.81524,18.93055
"Polygon_67",-99.86997,18.9338
"Polygon_67",-99.90801,18.9377
"Polygon_67",-99.95663,18.94291
"Polygon_67",-100.01129,18.94423
"Polygon_67",-100.06431,18.92869
"Polygon_67",-100.09756,18.8976
"Polygon_67",-100.1256,18.8432
"Polygon_67",-100.15698,18.76297
"Polygon_67",-100.42532,18.08952
"Polygon_67",-100.43524,18.06083
"Polygon_67",-100.44791,18.03606
"Polygon_67",-100.46677,18.01535
"Polygon_67",-100.498,18.00247
"Polygon_67",-100.52648,17.99416
"Polygon_67",-100.55427,17.99565
"Polygon_67",-100.59645,18.00914
"Polygon_67",-100.63726,18.02785
"Polygon_67",-100.71133,18.06723
"Polygon_67",-100.74591,18.08311
"Polygon_67",-100.77638,18.0905
"Polygon_67",-100.79954,18.09222
"Polygon_67",-100.82271,18.09133
"Polygon_67",-100.84569,18.08629
"Polygon_67",-100.86868,18.07864
"Polygon_67",-100.88486,18.0628
"Polygon_67",-100.89692,18.04565
"Polygon_67",-100.91897,18.00548
"Polygon_67",-100.9624,17.92837
"Polygon_67",-101.03414,17.8172
"Polygon_67",-101.10073,17.73075
"Polygon_67",-101.16372,17.64841
"Polygon_67",-101.23427,17.55622
"Polygon_67",-101.28197,17.49878
"Polygon_68",-101.30938,17.47059
"Polygon_68",-101.26863,17.45777
"Polygon_68",-101.23738,17.44352
"Polygon_68",-101.21593,17.43337
"Polygon_68",-101.19619,17.42108
"Polygon_68",-101.19456,17.41904
"Polygon_68",-101.18747,17.41531
"Polygon_68",-101.18127,17.41017
"Polygon_68",-101.18062,17.40886
"Polygon_68",-101.17821,17.40454
"Polygon_68",-101.17916,17.40457
"Polygon_68",-101.17908,17.40355
"Polygon_68",-101.17815,17.40217
"Polygon_68",-101.17834,17.40163
"Polygon_68",-101.17924,17.40153
"Polygon_68",-101.17931,17.40075
"Polygon_68",-101.17843,17.40058
"Polygon_68",-101.17799,17.39974
"Polygon_68",-101.17676,17.39898
"Polygon_68",-101.17543,17.39908
"Polygon_68",-101.17421,17.39803
"Polygon_68",-101.17395,17.39642
"Polygon_68",-101.17358,17.39609
"Polygon_68",-101.17207,17.39305
"Polygon_68",-101.17248,17.39219
"Polygon_68",-101.17251,17.39172
"Polygon_68",-101.17314,17.39076
"Polygon_68",-101.17346,17.39072
"Polygon_68",-101.17379,17.39101
"Polygon_68",-101.17435,17.39098
"Polygon_68",-101.17479,17.39062
"Polygon_68",-101.17467,17.38979
"Polygon_68",-101.17413,17.38924
"Polygon_68",-101.17288,17.38888
"Polygon_68",-101.17185,17.38876
"Polygon_68",-101.17128,17.38934
"Polygon_68",-101.16782,17.38812
"Polygon_68",-101.15194,17.3796
"Polygon_68",-101.09281,17.50554
"Polygon_68",-101.00333,17.6915
"Polygon_68",-100.93662,17.81579
"Polygon_68",-100.89777,17.89359
"Polygon_68",-100.85892,17.94
"Polygon_68",-100.81882,17.96811
"Polygon_68",-100.80688,17.97009
"Polygon_68",-100.78712,17.95445
"Polygon_68",-100.69129,17.89443
"Polygon_68",-100.62224,17.87098
"Polygon_68",-100.53945,17.87107
"Polygon_68",-100.4647,17.88328
"Polygon_68",-100.38994,17.91117
"Polygon_68",-100.3653,17.95474
"Polygon_68",-100.12644,18.62929
"Polygon_68",-100.09869,18.7322
"Polygon_68",-100.07492,18.8122
"Polygon_68",-100.06555,18.84935
"Polygon_68",-100.05744,18.86727
"Polygon_68",-100.04033,18.88598
"Polygon_68",-100.01911,18.89948
"Polygon_68",-100.00012,18.90218
"Polygon_68",-99.97874,18.90196
"Polygon_68",-99.95877,18.8988
"Polygon_68",-99.92665,18.89543
"Polygon_68",-99.85531,18.88985
"Polygon_68",-99.78603,18.88362
"Polygon_68",-99.76283,18.8809
"Polygon_68",-99.73688,18.87786
"Polygon_68",-99.71471,18.87384
"Polygon_68",-99.69587,18.87137
"Polygon_68",-99.67805,18.86728
"Polygon_68",-99.64976,18.86287
"Polygon_68",-99.6315,18.85903
"Polygon_68",-99.6179,18.85614
"Polygon_68",-99.60602,18.8474
"Polygon_68",-99.59602,18.83547
"Polygon_68",-99.57674,18.79461
"Polygon_68",-99.55197,18.74073
"Polygon_68",-99.53709,18.71491
"Polygon_68",-99.51935,18.68185
"Polygon_68",-99.48719,18.64097
"Polygon_68",-99.46061,18.62578
"Polygon_68",-99.42854,18.62492
"Polygon_68",-99.38294,18.62643
"Polygon_68",-99.35971,18.62817
"Polygon_68",-99.33613,18.62469
"Polygon_68",-99.32766,18.61927
"Polygon_68",-99.31553,18.58694
"Polygon_68",-99.30821,18.56565
"Polygon_68",-99.29391,18.53418
"Polygon_68",-99.26924,18.48556
"Polygon_68",-99.23666,18.4215
"Polygon_68",-99.19102,18.3457
"Polygon_68",-99.16264,18.30893
"Polygon_68",-99.13152,18.28455
"Polygon_68",-99.08815,18.25703
"Polygon_68",-99.03816,18.23368
"Polygon_68",-99.00191,18.22599
"Polygon_68",-98.95537,18.23068
"Polygon_68",-98.93621,18.23368
"Polygon_68",-98.91428,18.22996
"Polygon_68",-98.90332,18.2132
"Polygon_68",-98.79323,18.02891
"Polygon_68",-98.34371,17.33361
"Polygon_68",-98.12445,16.88455
"Polygon_68",-98.05624,16.79762
"Polygon_68",-97.98804,16.76456
"Polygon_68",-97.62217,16.82992
"Polygon_68",-97.47465,16.82955
"Polygon_68",-97.32783,16.81932
"Polygon_68",-97.06702,16.85903
"Polygon_68",-96.67242,16.83265
"Polygon_68",-96.55249,16.90878
"Polygon_68",-96.37184,16.99106
"Polygon_68",-96.25131,17.01643
"Polygon_68",-96.14177,17.0628
"Polygon_68",-96.08098,17.12783
"Polygon_68",-96.12045,17.22694
"Polygon_68",-96.09486,17.35349
"Polygon_68",-96.05005,17.45114
"Polygon_68",-95.97965,17.52715
"Polygon_68",-95.95579,17.55009
"Polygon_68",-95.93905,17.56811
"Polygon_68",-96.01844,17.71436
"Polygon_68",-96.0476,17.75954
"Polygon_68",-95.82614,17.99288
"Polygon_68",-95.82979,18.06961
"Polygon_68",-95.7245,18.06455
"Polygon_68",-95.70893,17.99673
"Polygon_68",-95.61165,17.91385
"Polygon_68",-95.5122,17.82514
"Polygon_68",-95.41661,17.7101
"Polygon_68",-95.3386,17.61329
"Polygon_68",-95.28312,17.53736
"Polygon_68",-95.09333,17.51511
"Polygon_68",-94.88651,17.69836
"Polygon_68",-94.89145,17.968
"Polygon_68",-94.90522,17.99208
"Polygon_68",-94.93135,18.01616
"Polygon_68",-94.95129,18.02718
"Polygon_68",-94.97124,18.03428
"Polygon_68",-95.20017,18.04342
"Polygon_68",-95.22485,18.0467
"Polygon_68",-95.24953,18.05519
"Polygon_68",-95.38336,18.18117
"Polygon_68",-95.51299,18.31228
"Polygon_68",-95.57077,18.37306
"Polygon_68",-95.65013,18.46109
"Polygon_68",-95.7238,18.54644
"Polygon_68",-95.76863,18.59464
"Polygon_68",-95.80522,18.62885
"Polygon_68",-95.87889,18.65914
"Polygon_68",-96.02211,18.71711
"Polygon_68",-96.08745,18.74784
"Polygon_68",-96.12121,18.79388
"Polygon_68",-96.15319,18.85199
"Polygon_68",-96.16369,18.89208
"Polygon_68",-96.16664,18.93801
"Polygon_68",-96.16813,18.99341
"Polygon_68",-96.16549,19.06371
"Polygon_68",-96.15954,19.11701
"Polygon_68",-96.14695,19.1511
"Polygon_68",-96.12337,19.17936
"Polygon_68",-96.1239,19.18042
"Polygon_68",-96.12388,19.18134
"Polygon_68",-96.12377,19.18207
"Polygon_68",-96.12347,19.18236
"Polygon_68",-96.12296,19.18206
"Polygon_68",-96.12289,19.18217
"Polygon_68",-96.12298,19.18229
"Polygon_68",-96.12412,19.18307
"Polygon_68",-96.12392,19.18334
"Polygon_68",-96.12402,19.18405
"Polygon_68",-96.124,19.18465
"Polygon_68",-96.12364,19.18544
"Polygon_68",-96.12299,19.18594
"Polygon_68",-96.12223,19.18598
"Polygon_68",-96.12207,19.18538
"Polygon_68",-96.12181,19.18532
"Polygon_68",-96.1218,19.18717
"Polygon_68",-96.12192,19.18798
"Polygon_68",-96.12258,19.18883
"Polygon_68",-96.12292,19.18871
"Polygon_68",-96.12362,19.18968
"Polygon_68",-96.12265,19.19047
"Polygon_68",-96.12357,19.19152
"Polygon_68",-96.12378,19.19162
"Polygon_68",-96.12363,19.19212
"Polygon_68",-96.12377,19.19233
"Polygon_68",-96.12333,19.19354
"Polygon_68",-96.12352,19.1937
"Polygon_68",-96.12337,19.19445
"Polygon_68",-96.12358,19.19458
"Polygon_68",-96.12518,19.1946
"Polygon_68",-96.12578,19.19474
"Polygon_68",-96.12669,19.19497
"Polygon_68",-96.1278,19.19554
"Polygon_68",-96.12813,19.19591
"Polygon_68",-96.12926,19.19751
"Polygon_68",-96.12962,19.19836
"Polygon_68",-96.12926,19.19854
"Polygon_68",-96.1323,19.20336
"Polygon_68",-96.13543,19.20168
"Polygon_68",-96.13601,19.20253
"Polygon_68",-96.13423,19.20359
"Polygon_68",-96.13444,19.20388
"Polygon_68",-96.1362,19.20285
"Polygon_68",-96.13693,19.20386
"Polygon_68",-96.13531,19.2049
"Polygon_68",-96.13566,19.2054
"Polygon_68",-96.13736,19.20449
"Polygon_68",-96.13792,19.20546
"Polygon_68",-96.13481,19.20732
"Polygon_68",-96.13555,19.20836
"Polygon_68",-96.1381,19.20676
"Polygon_68",-96.13855,19.20759
"Polygon_68",-96.13648,19.20894
"Polygon_68",-96.13665,19.20915
"Polygon_68",-96.13879,19.20794
"Polygon_68",-96.13937,19.2087
"Polygon_68",-96.13731,19.21007
"Polygon_68",-96.13753,19.21047
"Polygon_68",-96.13991,19.2091
"Polygon_68",-96.1404,19.20983
"Polygon_68",-96.13816,19.21118
"Polygon_68",-96.13948,19.21324
"Polygon_68",-96.1355,19.21387
"Polygon_68",-96.13299,19.20914
"Polygon_68",-96.13,19.20745
"Polygon_68",-96.12495,19.20701
"Polygon_68",-96.12339,19.20812
"Polygon_68",-96.1231,19.21067
"Polygon_68",-96.12329,19.21351
"Polygon_68",-96.12582,19.21659
"Polygon_68",-96.12943,19.21716
"Polygon_68",-96.13303,19.21829
"Polygon_68",-96.14142,19.21651
"Polygon_68",-96.15432,19.21635
"Polygon_68",-96.15536,19.21582
"Polygon_68",-96.15558,19.21658
"Polygon_68",-96.1544,19.21752
"Polygon_68",-96.14362,19.21766
"Polygon_68",-96.14149,19.21761
"Polygon_68",-96.13173,19.21958
"Polygon_68",-96.13182,19.2201
"Polygon_68",-96.14178,19.2179
"Polygon_68",-96.14882,19.21789
"Polygon_68",-96.15445,19.21771
"Polygon_68",-96.15706,19.21576
"Polygon_68",-96.15842,19.21597
"Polygon_68",-96.15955,19.21696
"Polygon_68",-96.1606,19.21746
"Polygon_68",-96.16245,19.21793
"Polygon_68",-96.16517,19.21941
"Polygon_68",-96.16668,19.2217
"Polygon_68",-96.17134,19.24756
"Polygon_68",-96.17796,19.24769
"Polygon_68",-96.17951,19.24839
"Polygon_68",-96.18174,19.25006
"Polygon_68",-96.18615,19.25023
"Polygon_68",-96.18997,19.2509
"Polygon_68",-96.19194,19.25214
"Polygon_68",-96.19357,19.25386
"Polygon_68",-96.19415,19.25518
"Polygon_68",-96.19636,19.25675
"Polygon_68",-96.1989,19.2575
"Polygon_68",-96.20196,19.25796
"Polygon_68",-96.20845,19.25916
"Polygon_68",-96.21176,19.26128
"Polygon_68",-96.2165,19.26294
"Polygon_68",-96.2258,19.26712
"Polygon_68",-96.23715,19.27388
"Polygon_68",-96.25577,19.28619
"Polygon_68",-96.26757,19.23248
"Polygon_68",-96.27747,19.2175
"Polygon_68",-96.24895,18.89856
"Polygon_68",-96.22233,18.80647
"Polygon_68",-96.13254,18.60503
"Polygon_68",-95.96859,18.40946
"Polygon_68",-95.88155,18.21627
"Polygon_68",-95.9085,17.98761
"Polygon_68",-96.10805,17.76335
"Polygon_68",-96.09727,17.63606
"Polygon_68",-96.09189,17.56976
"Polygon_68",-96.08919,17.53988
"Polygon_68",-96.08785,17.52444
"Polygon_68",-96.08717,17.51721
"Polygon_68",-96.08718,17.51319
"Polygon_68",-96.08925,17.50851
"Polygon_68",-96.09339,17.50562
"Polygon_68",-96.09959,17.50092
"Polygon_68",-96.1113,17.49022
"Polygon_68",-96.13938,17.46563
"Polygon_68",-96.17294,17.44203
"Polygon_68",-96.23938,17.3948
"Polygon_68",-96.29175,17.35805
"Polygon_68",-96.34687,17.32194
"Polygon_68",-96.39358,17.29233
"Polygon_68",-96.44166,17.26534
"Polygon_68",-96.50142,17.23211
"Polygon_68",-96.58934,17.18969
"Polygon_68",-96.66628,17.14551
"Polygon_68",-96.70615,17.0987
"Polygon_68",-96.75151,17.065
"Polygon_68",-96.78827,17.07014
"Polygon_68",-96.84895,17.09046
"Polygon_68",-96.91239,17.10159
"Polygon_68",-96.96785,17.09891
"Polygon_68",-97.08423,17.08496
"Polygon_68",-97.20335,17.05526
"Polygon_68",-97.43886,16.99846
"Polygon_68",-97.61874,16.95314
"Polygon_68",-97.72582,16.92291
"Polygon_68",-97.78617,16.91237
"Polygon_68",-97.81896,16.91494
"Polygon_68",-97.85176,16.92934
"Polygon_68",-97.9079,16.99628
"Polygon_68",-98.16132,17.3136
"Polygon_68",-98.21936,17.3941
"Polygon_68",-98.27172,17.48281
"Polygon_68",-98.3137,17.5481
"Polygon_68",-98.37216,17.63824
"Polygon_68",-98.4364,17.73827
"Polygon_68",-98.48554,17.81341
"Polygon_68",-98.54125,17.91395
"Polygon_68",-98.59774,18.00517
"Polygon_68",-98.64342,18.08047
"Polygon_68",-98.68947,18.16313
"Polygon_68",-98.73487,18.25791
"Polygon_68",-98.77948,18.30506
"Polygon_68",-98.85946,18.33515
"Polygon_68",-98.94905,18.37436
"Polygon_68",-99.04035,18.42408
"Polygon_68",-99.11792,18.46989
"Polygon_68",-99.1761,18.54514
"Polygon_68",-99.21369,18.61516
"Polygon_68",-99.26964,18.66797
"Polygon_68",-99.36953,18.70645
"Polygon_68",-99.43372,18.74752
"Polygon_68",-99.5209,18.82573
"Polygon_68",-99.58611,18.87923
"Polygon_68",-99.64128,18.90209
"Polygon_68",-99.69097,18.91325
"Polygon_68",-99.73403,18.91869
"Polygon_68",-99.77209,18.92308
"Polygon_68",-99.81524,18.93055
"Polygon_68",-99.86997,18.9338
"Polygon_68",-99.90801,18.9377
"Polygon_68",-99.95663,18.94291
"Polygon_68",-100.01129,18.94423
"Polygon_68",-100.06431,18.92869
"Polygon_68",-100.09756,18.8976
"Polygon_68",-100.1256,18.8432
"Polygon_68",-100.15698,18.76297
"Polygon_68",-100.42532,18.08952
"Polygon_68",-100.43524,18.06083
"Polygon_68",-100.44791,18.03606
"Polygon_68",-100.46677,18.01535
"Polygon_68",-100.498,18.00247
"Polygon_68",-100.52648,17.99416
"Polygon_68",-100.55427,17.99565
"Polygon_68",-100.59645,18.00914
"Polygon_68",-100.63726,18.02785
"Polygon_68",-100.71133,18.06723
"Polygon_68",-100.74591,18.08311
"Polygon_68",-100.77638,18.0905
"Polygon_68",-100.79954,18.09222
"Polygon_68",-100.82271,18.09133
"Polygon_68",-100.84569,18.08629
"Polygon_68",-100.86868,18.07864
"Polygon_68",-100.88486,18.0628
"Polygon_68",-100.89692,18.04565
"Polygon_68",-100.91897,18.00548
"Polygon_68",-100.9624,17.92837
"Polygon_68",-101.03414,17.8172
"Polygon_68",-101.10073,17.73075
"Polygon_68",-101.16372,17.64841
"Polygon_68",-101.23427,17.55622
"Polygon_68",-101.28197,17.49878
"Polygon_69",-95.90115,18.8628
"Polygon_69",-95.92086,18.88014
"Polygon_69",-95.93579,18.89695
"Polygon_69",-95.94172,18.90833
"Polygon_69",-95.94232,18.91369
"Polygon_69",-95.94266,18.91711
"Polygon_69",-95.94069,18.91965
"Polygon_69",-95.94069,18.92485
"Polygon_69",-95.94155,18.9286
"Polygon_69",-95.94382,18.92987
"Polygon_69",-95.95502,18.94851
"Polygon_69",-95.95897,18.95947
"Polygon_69",-95.9612,18.97026
"Polygon_69",-95.96184,18.97789
"Polygon_69",-95.96335,18.98536
"Polygon_69",-95.96571,19.00411
"Polygon_69",-95.96721,19.02886
"Polygon_69",-95.97073,19.05498
"Polygon_69",-95.97541,19.0588
"Polygon_69",-95.97852,19.06013
"Polygon_69",-95.97905,19.06228
"Polygon_69",-95.98009,19.06329
"Polygon_69",-95.98748,19.06413
"Polygon_69",-95.99418,19.06289
"Polygon_69",-96.00605,19.05782
"Polygon_69",-96.01216,19.05657
"Polygon_69",-96.02257,19.05612
"Polygon_69",-96.03141,19.05661
"Polygon_69",-96.05839,19.06405
"Polygon_69",-96.06613,19.02435
"Polygon_69",-96.07113,18.98593
"Polygon_69",-96.06376,18.94036
"Polygon_69",-96.0587,18.89224
"Polygon_69",-96.03454,18.86232
"Polygon_69",-96.00215,18.8285
"Polygon_69",-95.9702,18.83253
"Polygon_69",-95.93963,18.8372
"Polygon_70",-94.54323,18.16298
"Polygon_70",-94.58701,18.18455
"Polygon_70",-94.5953,18.19081
"Polygon_70",-94.60188,18.19805
"Polygon_70",-94.60792,18.2045
"Polygon_70",-94.60812,18.20622
"Polygon_70",-94.60926,18.20924
"Polygon_70",-94.61092,18.217
"Polygon_70",-94.6112,18.21931
"Polygon_70",-94.61806,18.23304
"Polygon_70",-94.62259,18.2497
"Polygon_70",-94.6266,18.27373
"Polygon_70",-94.62639,18.27975
"Polygon_70",-94.62556,18.28306
"Polygon_70",-94.6225,18.2849
"Polygon_70",-94.64789,18.30385
"Polygon_70",-94.65476,18.30778
"Polygon_70",-94.66196,18.32409
"Polygon_70",-94.66505,18.33518
"Polygon_70",-94.6877,18.35706
"Polygon_70",-94.71688,18.37646
"Polygon_70",-94.73833,18.39855
"Polygon_70",-94.74193,18.41932
"Polygon_70",-94.77339,18.45067
"Polygon_70",-94.77439,18.46421
"Polygon_70",-94.78568,18.50704
"Polygon_70",-94.8011,18.52611
"Polygon_70",-94.8095,18.53466
"Polygon_70",-94.82331,18.54122
"Polygon_70",-94.84124,18.54517
"Polygon_70",-94.86973,18.5468
"Polygon_70",-94.8748,18.54961
"Polygon_70",-94.8872,18.54849
"Polygon_70",-94.89823,18.54867
"Polygon_70",-94.90025,18.54959
"Polygon_70",-94.90276,18.54887
"Polygon_70",-94.90398,18.54807
"Polygon_70",-94.91269,18.54784
"Polygon_70",-94.94904,18.55001
"Polygon_70",-94.9705,18.55557
"Polygon_70",-94.97346,18.55818
"Polygon_70",-94.97619,18.55802
"Polygon_70",-94.97677,18.55639
"Polygon_70",-94.99779,18.55966
"Polygon_70",-95.01919,18.56698
"Polygon_70",-95.03749,18.5743
"Polygon_70",-95.04571,18.5791
"Polygon_70",-95.04955,18.58337
"Polygon_70",-95.0515,18.58748
"Polygon_70",-95.05173,18.59081
"Polygon_70",-95.05071,18.59107
"Polygon_70",-95.04969,18.59231
"Polygon_70",-95.05073,18.59322
"Polygon_70",-95.05107,18.59323
"Polygon_70",-95.05189,18.59454
"Polygon_70",-95.04959,18.5993
"Polygon_70",-95.05016,18.59981
"Polygon_70",-95.05289,18.59978
"Polygon_70",-95.05417,18.59932
"Polygon_70",-95.05524,18.59929
"Polygon_70",-95.05588,18.59967
"Polygon_70",-95.05636,18.60186
"Polygon_70",-95.0588,18.60515
"Polygon_70",-95.05963,18.60607
"Polygon_70",-95.06029,18.6082
"Polygon_70",-95.05802,18.61102
"Polygon_70",-95.05829,18.61169
"Polygon_70",-95.05924,18.61168
"Polygon_70",-95.06031,18.61147
"Polygon_70",-95.06191,18.6147
"Polygon_70",-95.06176,18.61714
"Polygon_70",-95.06185,18.61788
"Polygon_70",-95.06328,18.61861
"Polygon_70",-95.06393,18.61915
"Polygon_70",-95.06543,18.62069
"Polygon_70",-95.0649,18.62219
"Polygon_70",-95.06564,18.62268
"Polygon_70",-95.06605,18.62264
"Polygon_70",-95.06628,18.62151
"Polygon_70",-95.06708,18.62071
"Polygon_70",-95.06805,18.62019
"Polygon_70",-95.07588,18.62518
"Polygon_70",-95.07853,18.62866
"Polygon_70",-95.08075,18.63181
"Polygon_70",-95.07974,18.63374
"Polygon_70",-95.07885,18.63741
"Polygon_70",-95.07925,18.63841
"Polygon_70",-95.07927,18.6418
"Polygon_70",-95.08272,18.64192
"Polygon_70",-95.08328,18.6421
"Polygon_70",-95.08445,18.64228
"Polygon_70",-95.08492,18.64285
"Polygon_70",-95.08494,18.64335
"Polygon_70",-95.08474,18.64343
"Polygon_70",-95.08444,18.64378
"Polygon_70",-95.08432,18.64422
"Polygon_70",-95.08426,18.6444
"Polygon_70",-95.08473,18.6448
"Polygon_70",-95.08514,18.6444
"Polygon_70",-95.08537,18.64373
"Polygon_70",-95.08587,18.64342
"Polygon_70",-95.08621,18.64309
"Polygon_70",-95.08658,18.64308
"Polygon_70",-95.08701,18.64357
"Polygon_70",-95.08717,18.64401
"Polygon_70",-95.08715,18.64484
"Polygon_70",-95.08765,18.64505
"Polygon_70",-95.08841,18.64496
"Polygon_70",-95.08856,18.64454
"Polygon_70",-95.08883,18.64432
"Polygon_70",-95.08959,18.64443
"Polygon_70",-95.09005,18.64485
"Polygon_70",-95.0908,18.64521
"Polygon_70",-95.09151,18.64671
"Polygon_70",-95.09172,18.64812
"Polygon_70",-95.09254,18.64868
"Polygon_70",-95.09392,18.64761
"Polygon_70",-95.0942,18.64572
"Polygon_70",-95.09595,18.64568
"Polygon_70",-95.09817,18.6439
"Polygon_70",-95.12406,18.65448
"Polygon_70",-95.12966,18.66393
"Polygon_70",-95.12835,18.66575
"Polygon_70",-95.13,18.66923
"Polygon_70",-95.12902,18.67081
